time,field_name,field_value
1689818067063,pressure,1007.8
1689818367100,pressure,1007.8
1689818667133,pressure,1007.8
1689818967165,pressure,1007.8
1689819267195,pressure,1007.8
1689819567233,pressure,1007.8
1689819867271,pressure,1007.8
1689820167303,pressure,1007.8
1689820467341,pressure,1007.8
1689820767376,pressure,1007.8
1689821067416,pressure,1007.8
1689821367454,pressure,1007.8
1689821667493,pressure,1007.8
1689821967527,pressure,1007.8
1689822267566,pressure,1007.8
1689822567597,pressure,1007.7
1689822867634,pressure,1007.7
1689823167672,pressure,1007.7
1689823467715,pressure,1007.7
1689823767749,pressure,1007.7
1689824067786,pressure,1007.7
1689824367818,pressure,1007.7
1689824667860,pressure,1007.8
1689824967919,pressure,1007.8
1689825267954,pressure,1007.7
1689825567987,pressure,1007.8
1689825868024,pressure,1007.8
1689826168065,pressure,1007.8
1689826468102,pressure,1007.7
1689826768142,pressure,1007.7
1689827068207,pressure,1007.7
1689827368240,pressure,1007.6
1689827668275,pressure,1007.7
1689827968307,pressure,1007.6
1689828268339,pressure,1007.7
1689828568370,pressure,1007.7
1689828868404,pressure,1007.6
1689829168442,pressure,1007.7
1689829468486,pressure,1007.5
1689829768519,pressure,1007.6
1689830068550,pressure,1007.6
1689830368590,pressure,1007.6
1689830668633,pressure,1007.6
1689830968678,pressure,1007.6
1689831268712,pressure,1007.7
1689831568744,pressure,1007.6
1689831868780,pressure,1007.7
1689832168815,pressure,1007.6
1689832468851,pressure,1007.7
1689832768891,pressure,1007.6
1689833068935,pressure,1007.6
1689833368974,pressure,1007.6
1689833669009,pressure,1007.6
1689833969041,pressure,1007.6
1689834269081,pressure,1007.7
1689834569118,pressure,1007.5
1689834869155,pressure,1007.6
1689835229196,pressure,1007.6
1689835529230,pressure,1007.6
1689835829261,pressure,1007.5
1689836129297,pressure,1007.6
1689836429328,pressure,1007.6
1689836729359,pressure,1007.5
1689837314595,pressure,1007.5
1689837614633,pressure,1007.5
1689837914665,pressure,1007.5
1689838214696,pressure,1007.4
1689838514730,pressure,1007.4
1689838814774,pressure,1007.5
1689839114807,pressure,1007.6
1689839414844,pressure,1007.6
1689839714884,pressure,1007.4
1689840014916,pressure,1007.5
1689840314948,pressure,1007.6
1689840614981,pressure,1007.5
1689840915014,pressure,1007.6
1689841215044,pressure,1007.4
1689841515078,pressure,1007.5
1689841815114,pressure,1007.6
1689842115151,pressure,1007.6
1689842415192,pressure,1007.7
1689842715224,pressure,1007.7
1689843015260,pressure,1007.7
1689843315299,pressure,1007.7
1689843615335,pressure,1007.7
1689843915374,pressure,1007.6
1689844215440,pressure,1007.7
1689844515488,pressure,1007.6
1689844815523,pressure,1007.5
1689845115561,pressure,1007.5
1689845415592,pressure,1007.5
1689845715638,pressure,1007.5
1689846015674,pressure,1007.5
1689846315709,pressure,1007.5
1689846615744,pressure,1007.4
1689846915783,pressure,1007.4
1689847275830,pressure,1007.4
1689847575867,pressure,1007.4
1689847875901,pressure,1007.4
1689848175935,pressure,1007.3
1689848475970,pressure,1007.3
1689848776002,pressure,1007.2
1689849076038,pressure,1007.2
1689849376076,pressure,1007.2
1689849676112,pressure,1007.1
1689849976152,pressure,1007.1
1689850276188,pressure,1007.0
1689850576224,pressure,1006.9
1689850876260,pressure,1006.8
1689851176306,pressure,1006.8
1689851476344,pressure,1006.9
1689851776374,pressure,1006.8
1689852076404,pressure,1006.7
1689852376446,pressure,1006.6
1689852676478,pressure,1006.5
1689852976512,pressure,1006.5
1689853336558,pressure,1006.4
1689853636594,pressure,1006.5
1689853936629,pressure,1006.4
1689854236669,pressure,1006.4
1689854596719,pressure,1006.4
1689854896772,pressure,1006.4
1689855196812,pressure,1006.5
1689855496856,pressure,1006.3
1689855856893,pressure,1006.5
1689856156926,pressure,1006.5
1689856516965,pressure,1006.5
1689856817010,pressure,1006.4
1689857117044,pressure,1006.4
1689857417079,pressure,1006.4
1689857717113,pressure,1006.4
1689858017145,pressure,1006.4
1689858317176,pressure,1006.4
1689858677219,pressure,1006.2
1689858977259,pressure,1006.1
1689859277291,pressure,1006.1
1689859637337,pressure,1006.1
1689859997386,pressure,1006.3
1689860357425,pressure,1006.2
1689860717470,pressure,1006.0
1689861017505,pressure,1006.1
1689861317547,pressure,1006.0
1689861617580,pressure,1005.9
1689861917625,pressure,1005.9
1689862217660,pressure,1005.8
1689862517696,pressure,1005.8
1689862817729,pressure,1005.7
1689863117763,pressure,1005.7
1689863417812,pressure,1005.7
1689863998071,pressure,1005.7
1689864298104,pressure,1005.7
1689864598141,pressure,1005.6
1689864898178,pressure,1005.5
1689865472014,pressure,1005.4
1689866096935,pressure,1004.9
1689866396971,pressure,1004.8
1689866697008,pressure,1005.0
1689866997044,pressure,1005.0
1689867297080,pressure,1005.1
1689867597112,pressure,1005.2
1689867897147,pressure,1005.1
1689868197184,pressure,1005.1
1689868497222,pressure,1005.2
1689868797256,pressure,1005.2
1689869097290,pressure,1005.1
1689869397323,pressure,1005.1
1689869697355,pressure,1005.1
1689869997388,pressure,1005.2
1689870297419,pressure,1005.3
1689870597451,pressure,1005.4
1689870897492,pressure,1005.5
1689871197523,pressure,1005.6
1689871497554,pressure,1005.6
1689871797597,pressure,1005.7
1689872097640,pressure,1005.7
1689872397680,pressure,1005.8
1689872697714,pressure,1005.8
1689872997748,pressure,1005.8
1689873297782,pressure,1005.8
1689873657820,pressure,1005.6
1689873957857,pressure,1005.6
1689874257888,pressure,1005.6
1689874557940,pressure,1005.7
1689874857972,pressure,1005.6
1689875158018,pressure,1005.6
1689875458050,pressure,1005.6
1689875758082,pressure,1005.6
1689876058116,pressure,1005.5
1689876358151,pressure,1005.6
1689876658184,pressure,1005.6
1689877258250,pressure,1005.7
1689877558281,pressure,1005.7
1689877858316,pressure,1005.7
1689878158350,pressure,1005.8
1689878458390,pressure,1005.8
1689878758428,pressure,1005.9
1689879058463,pressure,1005.9
1689879418504,pressure,1005.9
1689879778541,pressure,1005.9
1689880078574,pressure,1005.9
1689880378609,pressure,1006.0
1689880678646,pressure,1005.9
1689880978692,pressure,1006.0
1689881278735,pressure,1006.1
1689881578776,pressure,1006.1
1689881878809,pressure,1006.1
1689882178843,pressure,1006.1
1689882478878,pressure,1006.1
1689882778917,pressure,1006.2
1689883078958,pressure,1006.1
1689883378994,pressure,1006.2
1689883679032,pressure,1006.2
1689883979075,pressure,1006.3
1689884279113,pressure,1006.3
1689884639152,pressure,1006.4
1689884939182,pressure,1006.4
1689885239217,pressure,1006.5
1689885539249,pressure,1006.5
1689885839286,pressure,1006.5
1689886139336,pressure,1006.5
1689886439366,pressure,1006.6
1689886799407,pressure,1006.6
1689887159449,pressure,1006.6
1689887519486,pressure,1006.6
1689887879537,pressure,1006.6
1689888239576,pressure,1006.6
1689888599617,pressure,1006.7
1689888959659,pressure,1006.7
1689889319701,pressure,1006.7
1689889619743,pressure,1006.7
1689889919773,pressure,1006.7
1689890219806,pressure,1006.8
1689890579848,pressure,1006.8
1689890939893,pressure,1006.8
1689891299934,pressure,1006.8
1689891599965,pressure,1006.9
1689891900001,pressure,1006.8
1689892200035,pressure,1006.8
1689892560074,pressure,1006.9
1689892920112,pressure,1006.8
1689893280150,pressure,1006.9
1689893640191,pressure,1006.9
1689894000234,pressure,1006.9
1689894360275,pressure,1006.9
1689894720315,pressure,1006.8
1689895020354,pressure,1006.9
1689895320389,pressure,1006.9
1689895620422,pressure,1006.8
1689895980464,pressure,1006.8
1689896340504,pressure,1006.8
1689896640542,pressure,1006.8
1689896940578,pressure,1006.8
1689897240615,pressure,1006.8
1689897540653,pressure,1006.8
1689897840685,pressure,1006.8
1689898140717,pressure,1006.8
1689898500753,pressure,1006.8
1689898860795,pressure,1006.8
1689899220836,pressure,1006.8
1689899580875,pressure,1006.8
1689899940912,pressure,1006.8
1689900300948,pressure,1006.8
1689900660990,pressure,1006.8
1689900961033,pressure,1006.9
1689901261064,pressure,1006.8
1689901561096,pressure,1006.9
1689901921138,pressure,1006.9
1689902221178,pressure,1006.9
1689902521209,pressure,1006.9
1689902821239,pressure,1006.9
1689903181277,pressure,1006.9
1689903541317,pressure,1006.8
1689903901356,pressure,1006.8
1689904261395,pressure,1006.9
1689904621431,pressure,1006.9
1689904981470,pressure,1006.8
1689905341506,pressure,1006.8
1689905701550,pressure,1006.9
1689906061592,pressure,1006.8
1689906361631,pressure,1006.8
1689906661667,pressure,1006.8
1689906961699,pressure,1006.8
1689907321735,pressure,1006.9
1689907681775,pressure,1006.9
1689908041812,pressure,1006.9
1689908401855,pressure,1006.9
1689908761892,pressure,1006.9
1689909121930,pressure,1007.0
1689909421973,pressure,1007.0
1689909722005,pressure,1007.1
1689910022038,pressure,1007.0
1689910382074,pressure,1007.1
1689910742112,pressure,1007.1
1689911102150,pressure,1007.0
1689911462189,pressure,1007.0
1689911822228,pressure,1007.0
1689912182273,pressure,1007.0
1689912542312,pressure,1007.0
1689912902348,pressure,1007.0
1689913262388,pressure,1007.0
1689913622424,pressure,1007.0
1689913982464,pressure,1007.0
1689914342504,pressure,1007.0
1689914702542,pressure,1007.1
1689915062585,pressure,1007.1
1689915422624,pressure,1007.2
1689915782666,pressure,1007.2
1689916142706,pressure,1007.2
1689916502743,pressure,1007.2
1689916862785,pressure,1007.1
1689917162820,pressure,1007.2
1689917462852,pressure,1007.3
1689917762892,pressure,1007.3
1689918122933,pressure,1007.3
1689918482976,pressure,1007.2
1689918783014,pressure,1007.2
1689919083045,pressure,1007.2
1689919383076,pressure,1007.2
1689919743119,pressure,1007.2
1689920043163,pressure,1007.2
1689920343201,pressure,1007.1
1689920643246,pressure,1007.1
1689921003285,pressure,1007.1
1689921363324,pressure,1007.1
1689921723368,pressure,1007.1
1689922083406,pressure,1007.1
1689922443446,pressure,1007.0
1689922803489,pressure,1007.0
1689923163528,pressure,1007.0
1689923463566,pressure,1007.1
1689923763600,pressure,1007.1
1689924063631,pressure,1007.2
1689924423672,pressure,1007.2
1689924783714,pressure,1007.2
1689925143754,pressure,1007.3
1689925503792,pressure,1007.2
1689925863829,pressure,1007.2
1689926163869,pressure,1007.2
1689926463916,pressure,1007.3
1689926763947,pressure,1007.3
1689927123989,pressure,1007.3
1689927484032,pressure,1007.4
1689927844070,pressure,1007.4
1689928204110,pressure,1007.3
1689928564150,pressure,1007.3
1689928924184,pressure,1007.4
1689929284226,pressure,1007.3
1689929644271,pressure,1007.4
1689930004311,pressure,1007.4
1689930364347,pressure,1007.4
1689930724386,pressure,1007.4
1689931024420,pressure,1007.3
1689931324451,pressure,1007.4
1689931624483,pressure,1007.4
1689931984520,pressure,1007.5
1689932344555,pressure,1007.4
1689932704594,pressure,1007.5
1689933004634,pressure,1007.5
1689933304666,pressure,1007.6
1689933604701,pressure,1007.6
1689933964740,pressure,1007.6
1689934324782,pressure,1007.6
1689934684821,pressure,1007.6
1689935044859,pressure,1007.6
1689935404901,pressure,1007.6
1689935764937,pressure,1007.5
1689936124976,pressure,1007.5
1689936485013,pressure,1007.4
1689936845052,pressure,1007.4
1689937205088,pressure,1007.4
1689937565129,pressure,1007.3
1689937865169,pressure,1007.4
1689938165204,pressure,1007.4
1689938465238,pressure,1007.3
1689938825273,pressure,1007.3
1689939185328,pressure,1007.3
1689939545369,pressure,1007.2
1689939905410,pressure,1007.1
1689940265448,pressure,1007.1
1689940625488,pressure,1007.0
1689940985526,pressure,1007.0
1689941345577,pressure,1006.9
1689941705619,pressure,1006.8
1689942065655,pressure,1006.9
1689942425693,pressure,1006.9
1689942785739,pressure,1006.8
1689943145790,pressure,1006.9
1689943505829,pressure,1006.9
1689943865871,pressure,1006.9
1689944225920,pressure,1007.0
1689944585959,pressure,1007.0
1689944885990,pressure,1007.0
1689945186030,pressure,1007.0
1689945486067,pressure,1007.0
1689945846118,pressure,1006.9
1689946206160,pressure,1006.8
1689946566198,pressure,1006.8
1689946926241,pressure,1006.9
1689947286287,pressure,1006.8
1689947646327,pressure,1006.8
1689948006370,pressure,1006.8
1689948366413,pressure,1006.8
1689948726448,pressure,1006.8
1689949086491,pressure,1006.8
1689949446535,pressure,1006.7
1689949806576,pressure,1006.8
1689950106614,pressure,1006.7
1689950406672,pressure,1006.8
1689950706709,pressure,1007.0
1689951006745,pressure,1007.1
1689951306780,pressure,1007.1
1689951606832,pressure,1007.0
1689953197412,pressure,1006.9
1689953497456,pressure,1006.9
1689953797492,pressure,1006.9
1689954097528,pressure,1006.8
1689954397565,pressure,1006.8
1689954697598,pressure,1006.9
1689954997646,pressure,1006.9
1689955297678,pressure,1006.8
1689955597708,pressure,1006.8
1689955897737,pressure,1006.8
1689956197771,pressure,1006.8
1689956497805,pressure,1006.9
1689956797838,pressure,1006.9
1689957097870,pressure,1006.9
1689957397906,pressure,1007.0
1689957697939,pressure,1007.1
1689957997970,pressure,1007.1
1689958298011,pressure,1007.1
1689958658052,pressure,1007.1
1689958958083,pressure,1007.2
1689959258123,pressure,1007.2
1689959558158,pressure,1007.2
1689959858195,pressure,1007.2
1689960158228,pressure,1007.2
1689960458262,pressure,1007.2
1689960758293,pressure,1007.2
1689961058325,pressure,1007.2
1689961358355,pressure,1007.3
1689961658387,pressure,1007.3
1689961958427,pressure,1007.2
1689962258460,pressure,1007.3
1689962618502,pressure,1007.3
1689962918537,pressure,1007.3
1689963218575,pressure,1007.3
1689963518609,pressure,1007.3
1689963818663,pressure,1007.3
1689964118698,pressure,1007.3
1689964418733,pressure,1007.3
1689964778774,pressure,1007.4
1689965078809,pressure,1007.4
1689965378841,pressure,1007.4
1689965678877,pressure,1007.5
1689965978915,pressure,1007.5
1689966278948,pressure,1007.5
1689966578982,pressure,1007.6
1689966939018,pressure,1007.6
1689967299062,pressure,1007.7
1689967599095,pressure,1007.7
1689967899128,pressure,1007.8
1689968199166,pressure,1007.8
1689968559208,pressure,1007.7
1689968859246,pressure,1007.8
1689969159279,pressure,1007.9
1689969459317,pressure,1007.9
1689969759360,pressure,1008.0
1689970059398,pressure,1008.0
1689970359429,pressure,1007.9
1689970659458,pressure,1008.0
1689970959491,pressure,1008.0
1689971259527,pressure,1008.0
1689971559562,pressure,1008.0
1689971859593,pressure,1008.0
1689972159625,pressure,1008.0
1689972459668,pressure,1008.0
1689972759709,pressure,1008.0
1689973059745,pressure,1008.1
1689973359783,pressure,1008.1
1689973659818,pressure,1008.1
1689973959851,pressure,1008.1
1689974259886,pressure,1008.2
1689974559921,pressure,1008.2
1689974859959,pressure,1008.2
1689975159993,pressure,1008.2
1689975460032,pressure,1008.3
1689975760066,pressure,1008.2
1689976060100,pressure,1008.4
1689976360130,pressure,1008.4
1689976660167,pressure,1008.5
1689976960208,pressure,1008.5
1689977260243,pressure,1008.5
1689977560283,pressure,1008.4
1689977860318,pressure,1008.5
1689978160356,pressure,1008.5
1689978460389,pressure,1008.5
1689978760424,pressure,1008.4
1689979060456,pressure,1008.4
1689979360488,pressure,1008.4
1689979660525,pressure,1008.4
1689979960555,pressure,1008.4
1689980260592,pressure,1008.4
1689980560626,pressure,1008.4
1689980860657,pressure,1008.5
1689981160690,pressure,1008.5
1689981460724,pressure,1008.5
1689981760762,pressure,1008.5
1689982060794,pressure,1008.5
1689982360834,pressure,1008.5
1689982660869,pressure,1008.6
1689982960910,pressure,1008.6
1689983260943,pressure,1008.5
1689983560977,pressure,1008.6
1689983861009,pressure,1008.5
1689984161054,pressure,1008.6
1689984461089,pressure,1008.6
1689984761125,pressure,1008.6
1689985061156,pressure,1008.6
1689985361212,pressure,1008.5
1689985661246,pressure,1008.5
1689985961283,pressure,1008.5
1689986261315,pressure,1008.6
1689986561350,pressure,1008.5
1689986861388,pressure,1008.5
1689987161430,pressure,1008.4
1689987461462,pressure,1008.4
1689987761493,pressure,1008.4
1689988061525,pressure,1008.4
1689988361558,pressure,1008.4
1689988661603,pressure,1008.4
1689988961636,pressure,1008.4
1689989261673,pressure,1008.4
1689989561715,pressure,1008.3
1689989861751,pressure,1008.3
1689990161785,pressure,1008.3
1689990461819,pressure,1008.2
1689990761857,pressure,1008.2
1689991061888,pressure,1008.2
1689991361921,pressure,1008.2
1689991661956,pressure,1008.1
1689991961989,pressure,1008.1
1689992262040,pressure,1008.1
1689992562078,pressure,1008.1
1689992862117,pressure,1008.0
1689993162159,pressure,1008.0
1689993462193,pressure,1008.0
1689993762239,pressure,1008.0
1689994122278,pressure,1007.9
1689994422310,pressure,1007.9
1689994722362,pressure,1007.8
1689995022392,pressure,1007.9
1689995322424,pressure,1007.9
1689995622456,pressure,1007.9
1689995922488,pressure,1007.8
1689996222531,pressure,1007.9
1689996522565,pressure,1007.8
1689996822606,pressure,1007.8
1689997122637,pressure,1007.8
1689997422682,pressure,1007.8
1689997722722,pressure,1007.7
1689998022762,pressure,1007.7
1689998322799,pressure,1007.7
1689998622833,pressure,1007.7
1689998922870,pressure,1007.7
1689999222902,pressure,1007.7
1689999522933,pressure,1007.7
1689999882974,pressure,1007.6
1690000183012,pressure,1007.6
1690000483044,pressure,1007.6
1690000783077,pressure,1007.6
1690001143122,pressure,1007.6
1690001443155,pressure,1007.5
1690001743191,pressure,1007.5
1690002043221,pressure,1007.6
1690002343254,pressure,1007.6
1690002643284,pressure,1007.6
1690002943320,pressure,1007.6
1690003243354,pressure,1007.6
1690003543390,pressure,1007.7
1690003843422,pressure,1007.7
1690004143455,pressure,1007.7
1690004443493,pressure,1007.7
1690004743530,pressure,1007.7
1690005043570,pressure,1007.7
1690005343606,pressure,1007.7
1690005643648,pressure,1007.8
1690005943677,pressure,1007.8
1690006243712,pressure,1007.8
1690006543746,pressure,1007.9
1690006843781,pressure,1007.8
1690007143816,pressure,1007.9
1690007443853,pressure,1007.9
1690007743890,pressure,1007.8
1690008043927,pressure,1007.9
1690008343958,pressure,1007.8
1690008643990,pressure,1007.8
1690008944021,pressure,1007.8
1690009244052,pressure,1007.8
1690009544086,pressure,1007.8
1690009844121,pressure,1007.8
1690010144159,pressure,1007.7
1690010444195,pressure,1007.8
1690010744232,pressure,1007.8
1690011044265,pressure,1007.8
1690011344299,pressure,1007.8
1690011644332,pressure,1007.8
1690011944370,pressure,1007.8
1690012244403,pressure,1007.7
1690012544439,pressure,1007.7
1690012844475,pressure,1007.7
1690013144528,pressure,1007.6
1690013444570,pressure,1007.7
1690013744604,pressure,1007.7
1690014104646,pressure,1007.7
1690014404680,pressure,1007.6
1690014704719,pressure,1007.7
1690015192413,pressure,1007.7
1690015552460,pressure,1007.9
1690015852506,pressure,1007.8
1690016152539,pressure,1007.9
1690016452574,pressure,1007.9
1690016752612,pressure,1007.9
1690017052659,pressure,1007.9
1690019615601,pressure,1007.6
1690019915643,pressure,1007.6
1690020275683,pressure,1007.7
1690020575729,pressure,1007.6
1690020935769,pressure,1007.6
1690021235809,pressure,1007.6
1690021535840,pressure,1007.6
1690021835882,pressure,1007.5
1690022195921,pressure,1007.5
1690022495955,pressure,1007.5
1690022795990,pressure,1007.5
1690023096034,pressure,1007.5
1690023456074,pressure,1007.5
1690023756105,pressure,1007.4
1690024056141,pressure,1007.4
1690024356179,pressure,1007.5
1690024716225,pressure,1007.5
1690025016256,pressure,1007.3
1690025316305,pressure,1007.5
1690025676344,pressure,1007.7
1690026036382,pressure,1008.0
1690026396419,pressure,1008.0
1690026756457,pressure,1008.3
1690027116500,pressure,1008.3
1690027476538,pressure,1008.2
1690027776571,pressure,1008.3
1690028136609,pressure,1008.4
1690028496649,pressure,1008.3
1690028856686,pressure,1008.2
1690029156717,pressure,1008.0
1690029456747,pressure,1008.0
1690029816783,pressure,1008.0
1690030116820,pressure,1008.1
1690030416857,pressure,1008.1
1690030716891,pressure,1008.2
1690031076933,pressure,1008.1
1690031436975,pressure,1008.0
1690031797019,pressure,1007.9
1690032097066,pressure,1008.0
1690032457112,pressure,1008.0
1690032817153,pressure,1008.1
1690033117206,pressure,1008.2
1690033417241,pressure,1008.1
1690033777300,pressure,1008.1
1690034452721,pressure,1008.0
1690034752757,pressure,1007.9
1690035052789,pressure,1007.8
1690035352822,pressure,1007.8
1690035652861,pressure,1007.7
1690035952893,pressure,1007.7
1690036252930,pressure,1007.7
1690036612971,pressure,1007.6
1690036913011,pressure,1007.7
1690037213044,pressure,1007.7
1690037513075,pressure,1007.8
1690037813116,pressure,1007.8
1690038113150,pressure,1007.8
1690038413185,pressure,1007.8
1690038713221,pressure,1007.8
1690039013253,pressure,1007.7
1690039313286,pressure,1007.7
1690039673323,pressure,1007.8
1690040033365,pressure,1007.9
1690040393403,pressure,1007.9
1690040693446,pressure,1007.9
1690040993478,pressure,1007.9
1690041293516,pressure,1008.0
1690041593551,pressure,1007.9
1690041893593,pressure,1008.0
1690042193636,pressure,1008.0
1690042493669,pressure,1008.0
1690042793703,pressure,1007.9
1690043153742,pressure,1007.9
1690043513781,pressure,1007.8
1690043873825,pressure,1007.8
1690044233869,pressure,1007.8
1690044593914,pressure,1007.7
1690044953956,pressure,1007.8
1690045313994,pressure,1007.8
1690045674034,pressure,1007.9
1690046034073,pressure,1007.8
1690046334127,pressure,1007.8
1690046634168,pressure,1007.8
1690046934200,pressure,1007.8
1690047294252,pressure,1007.7
1690047594286,pressure,1007.7
1690047894317,pressure,1007.7
1690048194355,pressure,1007.7
1690048554394,pressure,1007.7
1690048914433,pressure,1007.6
1690049214472,pressure,1007.6
1690049514507,pressure,1007.6
1690049814545,pressure,1007.6
1690050174586,pressure,1007.5
1690050534625,pressure,1007.6
1690050894664,pressure,1007.6
1690051194709,pressure,1007.6
1690051494740,pressure,1007.6
1690051794775,pressure,1007.7
1690052154814,pressure,1007.7
1690052514862,pressure,1007.7
1690052874907,pressure,1007.8
1690053234954,pressure,1007.8
1690053594997,pressure,1007.9
1690053955035,pressure,1007.9
1690054315080,pressure,1008.0
1690054615117,pressure,1008.0
1690100647134,pressure,1007.2
1690100947168,pressure,1007.2
1690101247201,pressure,1007.3
1690101547236,pressure,1007.2
1690101847272,pressure,1007.2
1690102147310,pressure,1007.2
1690102447345,pressure,1007.2
1690102747375,pressure,1007.2
1690103047406,pressure,1007.1
1690103347438,pressure,1007.2
1690103647483,pressure,1007.2
1690103947523,pressure,1007.1
1690104247565,pressure,1007.1
1690104607605,pressure,1007.1
1690104907651,pressure,1007.1
1690105207692,pressure,1007.1
1690105507733,pressure,1007.1
1690105807773,pressure,1007.1
1690106107806,pressure,1007.0
1690106407840,pressure,1007.1
1690106707874,pressure,1007.1
1690107007905,pressure,1007.1
1690107307941,pressure,1007.1
1690107607977,pressure,1007.0
1690107908015,pressure,1007.0
1690108208049,pressure,1007.0
1690108508083,pressure,1007.0
1690108808118,pressure,1006.9
1690109108150,pressure,1006.9
1690109408199,pressure,1006.8
1690109708237,pressure,1006.8
1690110008270,pressure,1006.8
1690110308302,pressure,1006.8
1690110608334,pressure,1006.7
1690110908365,pressure,1006.6
1690111208402,pressure,1006.5
1690111508443,pressure,1006.5
1690111808479,pressure,1006.5
1690112108516,pressure,1006.5
1690112408548,pressure,1006.4
1690112708586,pressure,1006.4
1690113008619,pressure,1006.5
1690113308670,pressure,1006.5
1690113608709,pressure,1006.4
1690113908739,pressure,1006.3
1690114208772,pressure,1006.4
1690114508806,pressure,1006.3
1690114868855,pressure,1006.2
1690115228899,pressure,1006.3
1690115528930,pressure,1006.3
1690115828962,pressure,1006.3
1690116129003,pressure,1006.2
1690116429039,pressure,1006.3
1690116729087,pressure,1006.3
1690117029119,pressure,1006.3
1690117389158,pressure,1006.2
1690117749198,pressure,1006.2
1690118289483,pressure,1006.1
1690118589522,pressure,1006.0
1690118889555,pressure,1006.0
1690119189588,pressure,1006.0
1690119489622,pressure,1005.9
1690119789668,pressure,1006.0
1690120089700,pressure,1006.0
1690120389736,pressure,1006.0
1690120689771,pressure,1006.0
1690120989806,pressure,1006.0
1690121289853,pressure,1005.9
1690121589888,pressure,1005.9
1690121889921,pressure,1005.9
1690122189955,pressure,1005.8
1690122489994,pressure,1005.8
1690122790024,pressure,1005.8
1690123090057,pressure,1005.8
1690123390096,pressure,1005.8
1690123690139,pressure,1005.8
1690123990189,pressure,1005.7
1690124290239,pressure,1005.7
1690124590273,pressure,1005.7
1690124890305,pressure,1005.7
1690125190339,pressure,1005.7
1690125490372,pressure,1005.6
1690125790412,pressure,1005.6
1690126090452,pressure,1005.6
1690126390487,pressure,1005.7
1690126690530,pressure,1005.6
1690126990563,pressure,1005.5
1690127290608,pressure,1005.6
1690127590640,pressure,1005.5
1690127890672,pressure,1005.4
1690128190706,pressure,1005.3
1690128490748,pressure,1005.3
1690128790784,pressure,1005.2
1690129090825,pressure,1005.2
1690129390858,pressure,1005.2
1690129690894,pressure,1005.1
1690129990930,pressure,1005.1
1690130290964,pressure,1005.0
1690130591001,pressure,1005.0
1690130891038,pressure,1005.0
1690131191076,pressure,1005.0
1690131491111,pressure,1004.8
1690131791147,pressure,1004.8
1690132091185,pressure,1004.9
1690132391227,pressure,1004.9
1690132691259,pressure,1004.9
1690132991308,pressure,1004.8
1690133291359,pressure,1004.9
1690133591396,pressure,1004.9
1690133891426,pressure,1004.8
1690134191468,pressure,1004.8
1690134491502,pressure,1004.8
1690134791551,pressure,1004.9
1690135091584,pressure,1004.8
1690135391617,pressure,1004.7
1690135691653,pressure,1004.8
1690135991698,pressure,1004.7
1690136291734,pressure,1004.7
1690136591765,pressure,1004.6
1690136891800,pressure,1004.6
1690137191839,pressure,1004.6
1690137491881,pressure,1004.7
1690137791914,pressure,1004.7
1690138091947,pressure,1004.7
1690138391980,pressure,1004.7
1690138692014,pressure,1004.6
1690138992048,pressure,1004.6
1690139292085,pressure,1004.7
1690139652130,pressure,1004.7
1690139952164,pressure,1004.7
1690140252196,pressure,1004.7
1690140552233,pressure,1004.7
1690140852270,pressure,1004.7
1690141152300,pressure,1004.6
1690141452339,pressure,1004.6
1690141752372,pressure,1004.6
1690142052402,pressure,1004.7
1690142352436,pressure,1004.7
1690142652473,pressure,1004.7
1690142952508,pressure,1004.7
1690143252548,pressure,1004.5
1690143552582,pressure,1004.6
1690143852615,pressure,1004.6
1690144152646,pressure,1004.5
1690144452679,pressure,1004.5
1690144752714,pressure,1004.5
1690145052764,pressure,1004.5
1690145352797,pressure,1004.5
1690145652827,pressure,1004.5
1690145952857,pressure,1004.4
1690146252890,pressure,1004.6
1690146552925,pressure,1004.5
1690146852956,pressure,1004.5
1690147153000,pressure,1004.5
1690147453035,pressure,1004.6
1690147753065,pressure,1004.5
1690148053096,pressure,1004.6
1690186619264,pressure,1000.8
1690186919301,pressure,1000.7
1690187219339,pressure,1000.6
1690187519377,pressure,1000.6
1690187819408,pressure,1000.6
1690188119440,pressure,1000.6
1690188419471,pressure,1000.5
1690188719506,pressure,1000.5
1690189019538,pressure,1000.5
1690189319575,pressure,1000.6
1690189619613,pressure,1000.5
1690189919648,pressure,1000.4
1690190279685,pressure,1000.4
1690190579716,pressure,1000.4
1690190879748,pressure,1000.4
1690191179787,pressure,1000.4
1690191479820,pressure,1000.5
1690191779861,pressure,1000.4
1690192079894,pressure,1000.4
1690192379925,pressure,1000.3
1690192679957,pressure,1000.2
1690192980013,pressure,1000.3
1690193280048,pressure,1000.2
1690193580081,pressure,1000.2
1690193880118,pressure,1000.2
1690194240160,pressure,1000.0
1690194600200,pressure,999.9
1690194900230,pressure,999.9
1690195200261,pressure,999.9
1690195500296,pressure,999.8
1690195800329,pressure,999.8
1690196100368,pressure,999.9
1690196400406,pressure,999.8
1690196700446,pressure,999.8
1690197000481,pressure,999.6
1690197300525,pressure,999.6
1690197600563,pressure,999.6
1690197900605,pressure,999.5
1690198200643,pressure,999.4
1690198500675,pressure,999.3
1690198800707,pressure,999.3
1690199100742,pressure,999.2
1690199400792,pressure,999.2
1690199700836,pressure,999.3
1690200000869,pressure,999.3
1690200300907,pressure,999.3
1690200600949,pressure,999.3
